,tweet,is_retweet
11334,"@AlijahMars @BenjaminPDixon Don't worry, you can vote for him in the general ;)",False
11335,"RT @sxdoc: .@TrumpWarRoom: 
President Trump record-breaking 2020 primary season for an incumbent president, far exceeding the number of vot…",True
11336,"RT @ScottTParkinson: Possibly the biggest mistake of Schumer’s career in public office.

This is not a gaffe; Schumer meant to threaten Gor…",True
11337,RT @RichardAngwin: This campaign is a choice between Bernie and working class people or Biden and his billionaire donors. Choose working cl…,True
11338,"RT @_RastaGyalAsh: Few things I’ve heard this election season: 

- “if people continue to vote for Sanders he won’t stand a chance against…",True
11339,RT @BreeNewsome: Private health industry is pleased to know the candidate that sides with private industry over the interests of the workin…,True
11340,"RT @NewellNYC: I am endorsing @BernieSanders for President and encourage my fellow @ewarren supporters to join me. 
As a pledged delegate c…",True
11341,"@MsJuneDiane I actually wanted to be the 1st woman president growing up, even took Latin and went to law school. Be… https://t.co/SHe0NNSn0e",False
11342,"@TeaPainUSA @MiloseG PLEASE FLORIDA, VOTE HIS A** OUT! His drinking has fried his brain.",False
11343,RT @chr1stofe: Bad bitches vote for Bernie. Under his Medicare for all plan all BBLs will be free,True
11344,"RT @superyayadize: You won’t hear @staceyabrams protesting this—Voters Not Allowed to Vote Republican at Polling Places, Given Democrat Bal…",True
11345,@BarackObama @CDCgov My President allows knows the right things to say!,False
11346,"@BTSVotingIndo @BTS_twt Vote for bangtan @BTS_twt 

#KCA #VoteBTSGlobal",False
11347,RT @fleshandbrand: Holy shit. An army vet *blasted* @joebiden for his heinous Iraq war vote and told him that he had the blood of soldiers…,True
11348,@EdgeofSports 18-30yr old votes was about 13% on super Tuesday.   What is Bernie offering to get them to turn out?  Seriously asking.,False
11349,"RT @GOPChairwoman: 7M+ new jobs have been created since @realDonaldTrump’s election, over half of those going to women.

Child tax credit h…",True
11350,"RT @JENFL23: Bernie has one Ace in the Hole left:

The Rust Belt. 

WI, IL, IN, MI, OH, KY, WV, PA

Your campaign message is simple.

NAFTA…",True
11351,RT @shawgerald4: @realDonaldTrump Thank YOU President Trump!!!,True
11352,"RT @AshaRangappa_: Sorry, did I miss how Bloomberg used his money to create fake accounts posing as Americans to weaponize stolen emails, o…",True
11353,"RT @HawaiiDelilah: ""You can tell me and you can tell me and you can tell me — but let me tell you: There's not a lie I haven't heard about…",True
11354,RT @brhodes: Trump bringing something up doesn’t mean the NYT and national media has to cover it voraciously like...her emails.,True
11355,"RT @ashoswai: In India, 
U can’t criticize President because he is Modi’s stooge,
U can’t criticize PM because he is Modi,
U can’t criticiz…",True
11356,Someone got the Super Tuesday message.,False
11357,"RT @mmpadellan: Much as I hate to admit it, after the Super Tuesday shellacking Elizabeth Warren took, I don't believe she has a realistic…",True
11358,"RT @AngelHe33778004: FAT CHANCE OLD MAN.😂
YOU HAVE NOTHING TO OFFER!
PRESIDENT TRUMP 🇺🇸
HE'S THE LEADER!

You are the goose.🤣
@realDonaldTr…",True
11359,RT @joncoopertweets: Dear Bernie supporters: I know you want a revolution. If President Biden is able to work with a Democratic House &amp; Sen…,True
11360,RT @BreitbartNews: President Trump just SLAMMED Chuck Schumer for threatening Supreme Court Justices Neil Gorsuch and Brett Kavanaugh. http…,True
11361,RT @CarmineSabia: @realDonaldTrump President Trump thank you for fighting for us no matter what the Do Nothing  Democrats hit you with.,True
11362,@LRBitisnot @GOP @BernieSanders I have fought for social reform my whole life. I have raised my kids to fight even… https://t.co/dgDCEhJuYE,False
11363,"RT @w_terrence: I CANT BREATHE RIGHT NOW!!

Mini Mike has dropped out the race and I can’t stop laughing! 

HE SPENT $700 MILLION 😂😂😂 

For…",True
11364,"RT @tracybeanz: More people turned out for President Trump in California than turned out for Bernie. 492,946 more to be exact. What does th…",True
11365,Could vote for him knowing everything he does?? He was like “all because they want guns or are pro life and fail to… https://t.co/kaVHrQP71s,False
11366,RT @PolishPatriotTM: Veteran to Joe Biden: We are just wondering why we should vote for someone who voted for a war and enabled a war that…,True
11367,"RT @PeterHi32200905: https://t.co/3F8R0npmbN
HERE COMES THE PREZ
THE BIG #1

HE'S 2ND TO NONE
IN GETTING THINGS DONE

SAY TRUMP
YOU SAID IT…",True
11368,RT @SheaSerrano: this is in a historically black neighborhood — i live in a historically white neighborhood (in san antonio) and it took ma…,True
11369,"RT @PhilEhr: Americans are dying. Shame on you, Matt Gaetz for mocking essential funding for #COVIDー19.",True
11370,"RT @jammatardif: When I was laid off w/ kids @ home, &amp; nursing school was the wrong fit for me - #freelancing was the lifesaver. It helped…",True
11371,RT @soledadobrien: You can thank the Supreme Court for this:,True
11372,RT @soledadobrien: You can thank the Supreme Court for this:,True
11373,"RT @jper1: In any sane normal world @JoeBiden @HillaryClinton Etc who voted for Bush IraqWar wld be run out of office.

#JoeBiden not just…",True
11374,RT @MsJuneDiane: Stop telling your daughters they can be president when you are unwilling to vote for a woman president.,True
11375,RT @maggieNYT: The president sought to blame the Obama administration for delays in testing. He did not address why his administration hadn…,True
11376,"So far my trip to Colorado has included:
- Lunch and beer with the COO and President of Nationwide Financial
- a ni… https://t.co/2IRsfL7MKc",False
11377,"RT @go4itbas: 🌞Good Morning #Patriots😊
🇺🇸 #KAG 🇺🇸 Vote #Trump2020 🇺🇸
What is the future of Bloomberg's campaign after his Super Tuesday flo…",True
11378,RT @sangerkatz: Vice President Mike Pence said several times today that HHS has designated coronavirus tests as an “essential health benefi…,True
11379,"RT @eatinginmycar: Things I don't need from a presidential candidate:
- Friendship
- Parenting
- Platitudes
- Niceness

Things I do need:
-…",True
11380,Y'all. Listen. I'm just a European bystander who cannot vote. All I know though is that Trump is an international t… https://t.co/vKfKejoeib,False
11381,"In Texas, in an uncontested Primary, President @realDonaldTrump received more votes than Bernie Sanders, Joe Biden… https://t.co/i458MTVo4W",False
11382,"RT @tracybeanz: Please - for the love of all things - go and vote in any and every election you can, if for no other reason that to see the…",True
11383,"RT @sim_kern: Considering that the Obama years saw a massive expansion in oil production (following decline in the Bush years), and conside…",True
11384,RT @brithume: Schumer’s threats against Gorsuch and Kavanaugh not even playing well among lefty legal scholars.,True
11385,RT @WhiteHouse: President @realDonaldTrump and Vice President @Mike_Pence met with airline CEOs earlier to discuss the impact of the Corona…,True
11386,GOT HIS PHOTO AND SHARED IT ONLINE.,False
11387,RT @BMXMiKEWREX: Schumer is threatening Gorsuch and Kavanaugh like he did President Trump when he said “Let me tell you: You take on the in…,True
11388,"📣 #BreakingBrown is LIVE!

#ADOS #REPARATIONS #LINEAGEMATTERS 

SUPER TUESDAY PT 2: The POC
Coalition Falls to Piec… https://t.co/chYhwRfojm",False
11389,@RoKhanna @BernieSanders What are you smoking Ro? Hes only a Democrat when he runs for president. Sanders is one of… https://t.co/jCbcQbOcKZ,False
11390,"RT @realDonaldTrump: This is a direct &amp; dangerous threat to the U.S. Supreme Court by Schumer. If a Republican did this, he or she would be…",True
11391,RT @fleshandbrand: Holy shit. An army vet *blasted* @joebiden for his heinous Iraq war vote and told him that he had the blood of soldiers…,True
11392,"RT @tracybeanz: More people turned out for President Trump in California than turned out for Bernie. 492,946 more to be exact. What does th…",True
11393,"RT @ArletteSaenz: .@kyrstensinema endorses @JoeBiden, saying “Vice President Biden is authentic, genuine, and has a track record of buildin…",True
11394,"RT @TalbertSwan: Black people are not “low info” voters.

73% of white men &amp; 53% of white women gave us Trump. There’s your low info.

Blac…",True
11395,Joe Biden for PRESIDENT of the United States of America!! And Pete Buttigieg for vice PRESIDENT!! That's a winning team!!!,False
11396,"RT @joelockhart: The only way to fight fire is with fire.  Dems in the House need to do a thorough investigation with subpoenas of Don Jr.,…",True
11397,"RT @Jim_Jordan: 2016: Comey’s partisan and political FBI lied to the FISA Court 17 times to spy on then-candidate Trump.

2020: President T…",True
11398,"RT @RalphNader: The state and federal Democratic machines gang up on Bernie Sanders for Super Tuesday. Got Pete, Amy and others to endorse…",True
11399,"#DoTheRightFirst
means calling out the bad apples, ms.schumer ... even if it is unpopular.
#WeThePeople are the Onl… https://t.co/GX8GSi3YSt",False
11400,"RT @ComradeStars: #IDoNotLikeJoeBiden I will not vote for Joe Biden.

""Don't worry nothing will change when I'm president.""

""I have no emp…",True
11401,"Watched it, loved it... you always speak the truth. That’s why I’m on twitter. You’ve done more for the American pp… https://t.co/AgtCDyuUtD",False
11402,Hes got one: fucking over the poor to satisfy his donors,False
11403,"@nsilverberg @nwalks You mean just like the Bernie supporters who refused to vote for HRC in 2016?  Susan Sarandon,… https://t.co/48I9pjDbRz",False
11404,"RT @MSNBC: Before Super Tuesday, Sen. Sanders said whichever Democratic candidate has the most delegates at the Democratic National Convent…",True
11405,Then Trump's kids and businesses are fair game. Biden needs to bring up how much money Trump makes off of his title… https://t.co/XevQAh6P3W,False
11406,"RT @wishbumpycoulda: @BreakingBrown is live

SUPER TUESDAY PT 2: The POC Coalition Falls to Pieces https://t.co/DcxZAZJmW7 via @YouTube",True
11407,"RT @SpiroAgnewGhost: The earliest photo ever taken of a President, early 1841. Soon after daguerrotypes were invented, William Henry Harris…",True
11408,RT @NBCNews: JUST IN: Dow jumps 700 points after Biden scores key wins on Super Tuesday. https://t.co/vsyKFeYpHW,True
11409,@JesseBWatters @ESCtips_Gavster Trump is like Bloomberg and vice versa when it comes to media. In many ways. Howeve… https://t.co/6eYco6h52M,False
11410,"RT @tracybeanz: Please - for the love of all things - go and vote in any and every election you can, if for no other reason that to see the…",True
11411,"RT @LackingSaint: DNC: *pushes hard for candidates who only appeal to old conservatives*
old conservatives: vote republican in november
DNC…",True
11412,"RT @Kelsey__Anne__: Imagine losing a loved one to this virus and this is how an elected official responds.
Then again, a lot of people lose…",True
11413,RT @brithume: Schumer’s threats against Gorsuch and Kavanaugh not even playing well among lefty legal scholars.,True
11414,"RT @AnthemRespect: I voted yesterday in California.
I presented my ID.
Was told, “No ID needed.”
Me: “How do you know I’m me then?”
Worker:…",True
11415,"RT @BreeNewsome: Y'all can't keep yelling at young people to vote, telling them not to demand or expect anything to change whenever they do…",True
11416,"RT @conservmillen: Safe, legal and rare is now legal—period. Abortion through nine months, without apology, paid for by YOU. You can’t vote…",True
11417,"RT @StevenBeschloss: Turnout. 
Turnout. 
Turnout. 

This will ensure the defeat of Trump and can end the Republicans’ control of the Senate…",True
11418,I can’t imagine the algos were programmed to know what to do with this,False
11419,"RT @drewsdacre: These numbers MUST be wrong, literally just a few were voting for her yesterday, the whole hashtag was filled only with our…",True
11420,RT @TrumpWarRoom: President Trump received 1.9 million votes last night in Texas which is over 1 million more than every incumbent presiden…,True
11421,"RT @traceyecorder: Bernie says that our incarcerated brothers and sisters should have dignity and the right to vote. 

Biden wrote the 94 C…",True
11422,"RT @BethLynch2020: Joe Biden telling an immigration activist ""You should vote for Trump"" is one of the more disgusting things I've ever see…",True
11423,"President Trump is going to Scranton, PA 🇺🇸  #KAG2020 https://t.co/NciwlWreTP",False
11424,"RT @realDonaldTrump: This is a direct &amp; dangerous threat to the U.S. Supreme Court by Schumer. If a Republican did this, he or she would be…",True
11425,"RT @eatinginmycar: Things I don't need from a presidential candidate:
- Friendship
- Parenting
- Platitudes
- Niceness

Things I do need:
-…",True
11426,RT @neeratanden: Ending the practice of separating children from their families at the border should literally motive every so-called progr…,True
11427,@huggybuddy1 @msibarra03 @Green_Footballs @HC_Richardson @maddow Sean King tweeting about how ‘they can’t stop us’.… https://t.co/nPy6FCdMv9,False
11428,"RT @tracybeanz: Please - for the love of all things - go and vote in any and every election you can, if for no other reason that to see the…",True
11429,"RT @HillaryClinton: A seven-hour wait to vote is a poll tax. 

We need to restore the Voting Rights Act and stop Republican elected officia…",True
11430,super cool knowing that i suddenly no longer have health insurance bc my plan cancelled me despite being paid in fu… https://t.co/m7q74KU1aK,False
11431,"RT @cmccbyfaith: Kardashian visits White House w women released by President Trump

@Castterry
@4evanyr
@hossmiester
@JamesJdauto 
@WalterC…",True
11432,@NorCalSportsFan @thehill Those aren’t really fact based as much as fear based. and he would need support in Congre… https://t.co/KKJ44l9AMo,False
11433,"RT @ChrisRGun: If Biden wins the nomination, Trump is pretty much guaranteed to win even more than he already is. His youth turnout will be…",True
11434,"RT @JohnJHarwood: to handle a public health crisis, a president has to marshal government resources and communicate information Americans c…",True
11435,RT @jungleboyj: I am excited to share that the name for the W OpenStack release that was most popular in my poll won the vote and has been…,True
11436,RT @itskeyon: 2000 babies really vote for the first time this year. We finna save the planet lol.  https://t.co/43MFK9uJxM,True
11437,"RT @BlueinRedAlaska: @Selena_Adera #StillWithHer 
I wish all we were doing now was waiting to vote for her again in November!",True
11438,RT @V_actually: @RepSwalwell must have just walked in🚶🏻‍♂️💨,True
11439,RT @MarkYoungTruth: You can just imagine a war time president @JoeBiden he will forget what country he is fighting with and end up bombing…,True
11440,"RT @realDonaldTrump: This is a direct &amp; dangerous threat to the U.S. Supreme Court by Schumer. If a Republican did this, he or she would be…",True
11441,"RT @LacyJohnsonMN: Ilhan Omar is upset Bernie Sanders didn’t win Minnesota last night. 

I have some news for her.

She is going to be even…",True
11442,"RT @BoSnerdley: I hope that Justice Kavanaugh and Justice Gorsuch will have an extra security detail added, since the most powerful elected…",True
11443,"RT @Imani_Barbarin: Remember: 60-70% of polling places are inaccessible to disabled people. 

This is one of the reasons why. 

If disabled…",True
11444,"@CharlesMBlow “But, for many voters, being a realist is more important than being a dreamer.”

Talk to the… https://t.co/g4Jitv6Ucf",False
11445,RT @GraceSpelman: Only 11% of the *American population* uses twitter. And Bernie Bros are already such a small percentage of Twitter. I sou…,True
11446,RT @WilDonnelly: Why would anyone expect Justice Roberts to call balls and strikes. He already showed he is a partisan hack when he preside…,True
11447,"RT @AthertonKD: ""young people don't vote"" is a heckuva way to turn obstacles to voting faced by people with limited resources into a lectur…",True
11448,RT @NWIRP: VICTORY! The WA Senate votes to stop warrant-less arrests by ICE and CBP at courthouses in Washington state.,True
11449,RT @MsJuneDiane: Stop telling your daughters they can be president when you are unwilling to vote for a woman president.,True
11450,RT @jose8033: Why tf are people freaking out about the virus instead of who we want for president,True
11451,@RashidaTlaib Because of you Ilhan &amp; aoc.... Republicans will vote straight red &amp; REELECTION LANDSLIDE will kick yo… https://t.co/IENtAVh36p,False
11452,"RT @AndrewDesiderio: NEW: Ron Johnson says he’ll likely release an interim report within next 1-2 months on his cmte’s Biden probe. 

He in…",True
11453,I dare you to draw a meaningful distinction between the policies of Joe Biden and Mitt Romney. There is only one De… https://t.co/43pTip0RND,False
11454,"RT @Joshua4Congress: If you live in Washington, you NEED to vote for Bernie! HERE'S WHY⬇️

In WA, you need 15% or more to get delegates. De…",True
11455,"RT @WhiteHouse: ""The threat of contracting the Coronavirus remains low according to all of our experts."" — Vice President @Mike_Pence https…",True
11456,"RT @HillaryClinton: A seven-hour wait to vote is a poll tax. 

We need to restore the Voting Rights Act and stop Republican elected officia…",True
11457,"RT @BernieSanders: While Republican leaders go on and on about ""voter fraud,"" what we really have is a crisis of voter suppression.

Our ad…",True
11458,"RT @tonyposnanski: If Biden wins, I’m voting for Biden

If Sanders wins, I’m voting for Sanders

Do I like one more than the other?

Yes I…",True
11459,RT @gtconway3d: We’ve never seen a stupider president than @realDonaldTrump,True
11460,"RT @ItsJustJill: 🔥HEY, @DNC‼️
🔥Over 1.8 MILLION Republican Texans Voted for Trump in Presidential Primary
🔥Trump received the MOST votes ev…",True
11461,"Dear President Trump
This faithful Patriot sends out prayers for you daily..multiple times a day and many of us com… https://t.co/JKqH1B5sdE",False
11462,"Fun fact: A 19yo Navy SEAL is trusted enough to vote, and shoot people in the face on command, but is not trusted e… https://t.co/X2R7Jdz2Kq",False
11463,RT @charliekirk11: Daily reminder that the last vote Joe Biden took in his 38 year Senate career was to authorize a federal bailout program…,True
11464,RT @fleshandbrand: Holy shit. An army vet *blasted* @joebiden for his heinous Iraq war vote and told him that he had the blood of soldiers…,True
11465,"@charliekirk11 #Trump2020

Trump will be the next president.",False
11466,"RT @sanzkrit11: Kiss me.

- Lalisa

#LISA
#LALISA
#JenLisaUniverse
#RainbowSubmarine

I vote #KillThisLove by @ygofficialblink for #BestMus…",True
11467,"RT @HillaryClinton: A seven-hour wait to vote is a poll tax. 

We need to restore the Voting Rights Act and stop Republican elected officia…",True
11468,"RT @LevinTV: Clean Up The Vote

Democrats don't want the voting system cleaned up because it helps them win elections

See why they call Ma…",True
11469,@DonaldJTrumpJr @mattgaetz @realDonaldTrump How nice. Daddy trying to get the African American vote.,False
11470,"RT @BeefTungue: @RepEscobar @realDonaldTrump @DeptofDefense Yeah right. Like you’ve ever cared about Fort Bliss. Representative, we need so…",True
11471,"RT @LGBTDPod: Or, consider voting for our web-slinging sensation, Scarlet Web! They're a non-binary hero that balances heroics, taking care…",True
11472,"RT @tedlieu: Dear @realDonaldTrump: Can you please stop misleading the American people about the #Coronvirus? 

Lives are at stake.",True
11473,"RT @TheSoWW: On 18th October 2015, Zambian President, Edgar Lungu led a National Day of Prayer and Fasting to pray for the exchange rate.…",True
11474,@JonBizkit360 @valor_club @SkinsFan334281 @ccadelago @CillizzaCNN I thought he was running for the senate and peopl… https://t.co/hi7y8e8gcY,False
11475,"RT @MsAvaArmstrong: Ever sign a contract without reading it?  

Should congress be REQUIRED to 
READ a bill before they vote on it?",True
11476,"RT @_flamingpearls: Do you want to join with us? From February to March 5: 2190 votes!
These are just the numbers from the voters I know.…",True
11477,RT @aliasvaughn: House Speaker Nancy Pelosi told Variety that “We have the most dangerous person in the history of our country sitting in t…,True
11478,"@TiGGyZTweetZ Indivisible*

*unless you vote for someone other than Bernie or have an opinion other than what they tell you to have",False
11479,RT @emarvelous: Guess what? There’s never been a woman Vice President either. Talked to some folks who say that should change in 2020 for m…,True
11480,"RT @JuliansRum: “Who 'elects' CA officials?”-Q

“BIG PHARMA DONATES HOW MUCH TO CA/NY 'ELECTED' OFFICIALS?”-Q

‘How American Citizens Finan…",True
11481,"RT @HollyWilhelm4: Liberals arent prepared for the tears they will shed #November2020 
#Trump2020 
#MAGA 
#KAG2020 
#RedWave2020 
https://t…",True
11482,Reality is that for a majority of people nothing really changes or will change with a new president. So as long as… https://t.co/NMO1Nl2i4W,False
11483,"RT @StevenBeschloss: Turnout. 
Turnout. 
Turnout. 

This will ensure the defeat of Trump and can end the Republicans’ control of the Senate…",True
11484,"@AndrewSnarks @BentKazemore @MattJHarris85 @mattyglesias And even if she does, I’m betting the majority of her supp… https://t.co/qutDC8giAm",False
11485,RT @Sundncefn: This one gets my vote for tweet of the day -- awesome! 😁😂🤣,True
11486,RT @HeyTammyBruce: Wow! Congrats to everyone! 🔥🔥🔥🔥 #FoxNews #SorryNotSorry,True
11487,"RT @Concealcarrygrl: ""We would never ever think about politicizing the virus""
What a bunch of venomous snakes.
TRUMP 2020🇺🇸 https://t.co/tq…",True
11488,"RT @MsAvaArmstrong: Ever sign a contract without reading it?  

Should congress be REQUIRED to 
READ a bill before they vote on it?",True
11489,"RT @SaintMi97411893: In President Trump, We Trust！！🇺🇸🇺🇸🇺🇸 https://t.co/JndNfVhfnL",True
11490,"RT @amahnke: Today I voted for who I *wanted*. Because that’s what primaries are for.

In November I’ll vote for who I *have to* to beat Tr…",True
11491,RT @pnjkrull: $$$$ Is all Gavin Newsome wanted. He will never thank the president.,True
11492,"RT @realDonaldTrump: This is a direct &amp; dangerous threat to the U.S. Supreme Court by Schumer. If a Republican did this, he or she would be…",True
11493,@WaxTongue @KyleKulinski @policyaboveall Wrong. Trump fears running against Biden so much that he got impeached ove… https://t.co/zsdMKjbAe4,False
11494,"So the Non Trump politicians are imploding, time for reasonable people to feel free and comfortable to vote for true American values again.",False
11495,"RT @WorldwideCarats: 📢#100AsianHeartthrobs2020 2ND BATTLE ROUND UPDATE

Calling all carats to vote here!!
We only have 12 hrs left!! 

Vote…",True
11496,RT @matthewstoller: What an insane lack of leadership everywhere.,True
11497,RT @WhiteHouse: President @realDonaldTrump and Vice President @Mike_Pence met with airline CEOs earlier to discuss the impact of the Corona…,True
11498,"RT @IngrahamAngle: Come November, Chuck, you won’t know what hit YOU.",True
11499,RT @KatieGoldin: Just putting this out there: I am 100% willing to grovel for people to vote for Bernie. I'm a good groveler. I will make a…,True
11500,"RT @AnthemRespect: I voted yesterday in California.
I presented my ID.
Was told, “No ID needed.”
Me: “How do you know I’m me then?”
Worker:…",True
11501,"RT @v0ongi: 🚨 THE GAP IS NOT SAFE 🚨

Rt and Reply this tweet with keyword ""we love 7"" + #BTSArmy #BestFanArmy #iHeartAwards @BTS_twt 

1 RT…",True
11502,"RT @WFSummit: #PartnerSpotlight I @LaLiga

🔝One of the world's top sport leagues

🌐At the forefront of innovation &amp; social responsibility…",True
11503,"@realDonaldTrump Mr. President, who or what is Q?",False
11504,"RT @thenation: ""I was shocked to hear the 2020 Democratic front-runner tell me to my face to vote for Trump, simply because I pressed him o…",True
11505,@KatBproudscot @neeratanden The disdain for liberals is amazing. Vote 🌻,False
11506,"RT @ScottTParkinson: Possibly the biggest mistake of Schumer’s career in public office.

This is not a gaffe; Schumer meant to threaten Gor…",True
11507,"RT @LacyJohnsonMN: Ilhan Omar is upset Bernie Sanders didn’t win Minnesota last night. 

I have some news for her.

She is going to be even…",True
11508,RT @Sifill_LDF: .@msnbc interviewing a Black man on the campus of TSU (HBCU) who waited 5 1/2 hours to vote at a new polling place. Not eno…,True
11509,RT @joncoopertweets: Dear Bernie supporters: I know you want a revolution. If President Biden is able to work with a Democratic House &amp; Sen…,True
11510,RT @l0u_val: We're really gonna have to vote for Joe Biden in November and watch his ass lose to Trump cause democrats didnt learn their le…,True
11511,"Crying Schumer is a dangerous, devious individual. Who has no dignity, hates our Republic to the core. He is a disg… https://t.co/k6pEXcByqu",False
11512,"RT @davidaspence1: Great leaders are somewhat like artists, unique &amp; are one of a kind, yes, that's also once in a lifetime. So we'll keep…",True
11513,"RT @MiaFarrow: @realDonaldTrump There can be few things worse in a civilized nation than a US president openly threatening our reporters, n…",True
11514,"@BernieSanders @electricasrafik if you retweet this tweet you have my vote, Bernie. https://t.co/q7FmdNPzb0",False
11515,RT @abdulla_shahid: First stop in today’s schedule of President @MohamedNasheed’s local council campaign trip #RahvehiFathis Vaadhoo. On ou…,True
11516,"RT @JoeBiden: I'm Joe Biden and I'm running a campaign that chooses: Hope over fear. Unity over division. Truth over lies.

And to supporte…",True
11517,RT @KimberlyEAtkins: A reminder that Elizabeth Warren already had an opportunity to endorse Bernie Sanders for president. In 2016. She endo…,True
11518,RT @WhiteHouse: President @realDonaldTrump's agenda is delivering incredible opportunity to Hispanic-American families! https://t.co/8ftRox…,True
11519,"RT @sunrisemvmt: This is a disgrace for our democracy. 

Pundits like to criticize young people and people of color for not voting in highe…",True
11520,@cowboytogo Let him learn a lesson.That you can't buy the people's vote or buy an election.America already has a bi… https://t.co/COTOvcqQm1,False
11521,RT @adamjohnsonNYC: We have an entire legal and regulatory apparatus designed to fine and sue airlines for tarmac delays but when poor peop…,True
11522,@realDonaldTrump @CDCgov @HHSGov @DHSgov Cdc ain't worth a poop. They trying to screw things up to blame on u. What… https://t.co/c9G5lJVagJ,False
11523,"RT @realDonaldTrump: This is a direct &amp; dangerous threat to the U.S. Supreme Court by Schumer. If a Republican did this, he or she would be…",True
11524,"RT @PodSaveAmerica: NEW POD

- Biden's #SuperTuesday victories mark the most dramatic political comeback in recent history
- Sanders faces…",True
11525,"RT @Imani_Barbarin: Remember: 60-70% of polling places are inaccessible to disabled people. 

This is one of the reasons why. 

If disabled…",True
11526,RT @RepMattGaetz: Reviewing the coronavirus supplemental appropriation and preparing to go vote. https://t.co/wjJ4YY4VZz,True
11527,"Elizabeth Warren Stays Silent About Campaign’s Future After Disappointing Super Tuesday
https://t.co/9kt9prOASO",False
11528,"RT @TheValuesVoter: Put another way:

Senator Sanders has spent 1 out of every 6 days he’s been serving in the U.S. Senate running for Pres…",True
11529,"RT @go4itbas: 🇺🇸 #OneNation #UnderOneGod🙏 🇺🇸
#VoteRedToSaveAmerica❤ 
This Is So Wrong 😡😡
Two 10 Year Old Boys Arrested On Felonies For Play…",True
11530,"RT @An_Aria_Blooms: #BernieOrBust2020 

90% of Berners went and voted for Hillary in 2016. AND YOU ALL SPENT 5 YEARS TRASHING THEM.

I don'…",True
11531,@NJSenDems @AnntheWokeMom Guess that means that both New Jersey AND Maine must now vote out their Democrats!,False
11532,I truly never thought one thing could make me switch political parties to vote Republican but this really just did… https://t.co/ArfxRxaqoK,False
11533,"RT @RealCandaceO: @realDonaldTrump 😂😂😂😂😂😂
How can anyone not love our President. 

He is absolutely hysterical.",True
11534,"Bernie will not gain votes by supporters being so petty! This is why people won't vote for Bernie!

#IDoNotLikeJoeBiden",False
11535,"RT @saraecook: NEW: @CBSNews has obtained a copy of a WH questionnaire testing potential appointees on their loyalty to the President, per…",True
11536,"@kfcdoubledown These people and arguments make me so mad. I don‘t live in a swing state, so who gives a shit. I‘ll vote third party.",False
11537,RT @mastromolly: plz vote for bernie i will show u my boobs,True
11538,RT @MsJuneDiane: Stop telling your daughters they can be president when you are unwilling to vote for a woman president.,True
11539,RT @GWKushh: a vote for biden is a vote for trump you fucking morons..,True
11540,RT @davidfrum: Nobody should be asked to be this impressive. https://t.co/VwtMu0atLC,True
11541,RT @AnnaApp91838450: Denver Democrat faces backlash after tweeting ‘solidarity’ for spreading coronavirus at Trump rallies https://t.co/rFw…,True
11542,RT @AriBerman: Students at historically black college in Houston waiting up to 4 hours to vote. This is what voting in Texas looks like aft…,True
11543,"RT @Joshua4Congress: If you live in Washington, you NEED to vote for Bernie! HERE'S WHY⬇️

In WA, you need 15% or more to get delegates. De…",True
11544,RT @TexasObserver: Texas has fought to uphold racially gerrymandered district lines and restrictive voter ID rules. Officials have led the…,True
11545,"@humford Fuck off with this mess. She is the smartest and most accomplished of any  person running, and yet it’s so… https://t.co/dYd0YuxC5y",False
11546,"RT @summeranne: I thought Elizabeth Warren would be a great President, but not enough people agree with me. It sucks but I am moving on, an…",True
11547,"@SharonShepshan Cant believe this is really happening,what about the fair vote democrats always bitch about they ar… https://t.co/aF3RitIcYB",False
11548,RT @joncoopertweets: Dear Bernie supporters: I know you want a revolution. If President Biden is able to work with a Democratic House &amp; Sen…,True
11549,"RT @traceyecorder: Bernie says that our incarcerated brothers and sisters should have dignity and the right to vote. 

Biden wrote the 94 C…",True
11550,"@BarackObama @CDCgov #coronavirus #CoronavirusOutbreak
This is how a President should respond to a #publichealthcrisis. #ThanksObama",False
11551,"RT @Schuldensuehner: Mad markets: #Dow jumped almost 1,200 points, second biggest point gain in US history, as investors cheered signs of a…",True
11552,RT @WhiteHouse: LIVE: President @realDonaldTrump participates in a briefing at @NIH https://t.co/zj2o3BdoLE,True
11553,they been saying that they’re not trying to push us to vote yes and vote what you believe but they got a poster say… https://t.co/DlJxAuppIF,False
11554,"RT @MsAvaArmstrong: Ever sign a contract without reading it?  

Should congress be REQUIRED to 
READ a bill before they vote on it?",True
11555,"RT @moorehn: Lots of Bernard stans, with the usual entitlement, are calling Warren a traitor for staying in the race and ""splitting the vot…",True
11556,"if I could, I would raze the suburbs and salt the earth",False
11557,@fshakir Bernie needs an ad playing this recording of Trump saying hes afraid of Bernie and everyone laughing at th… https://t.co/j7BVsTxWB6,False
11558,"RT @HedonPrincess: Vote for the All-Natural Goddess of Hedonism in the MV Boss Babe Contest @manyvids!
 https://t.co/IR4ulL5ewH https://t.c…",True
11559,@BernieSanders  @JoeBiden   STOP fighting among yourselves.  Put your egos aside and save our country and our plane… https://t.co/WHjSJjexou,False
11560,@KHiveQueenB @RonBrownstein It’s almost like his very many very loud supporters online have reasons for their consi… https://t.co/l1LCnomR5b,False
11561,RT @brhodes: Trump bringing something up doesn’t mean the NYT and national media has to cover it voraciously like...her emails.,True
